"4672","3","Colours of Cyprus: Introduction to Dyeing with local plants","<em>What was the source of the deep black used for the traditional Cypriot men’s trousers called vrakes? Where does the world’s most ancient red come from? Which is the most difficult color to obtain from nature? (the answer might surprise you!) </em>

A fun introduction to the process and fascinating history of natural dyeing, with a nature walk in beautiful Tris Elies village (in Troodos mountains) and a hands-on dyeing session.

Approximately 2.5 hours

Includes:

• nature walk on the Tris Elies Venetian Bridge Trail, with introduction and plant identification

• complimentary coffee or herbal tea

• hands-on dyeing session (You will leave with your own dyed item of your choice, silk hankie, silk tassel or skein of wool)

Maria is a visual artist (MFA Sculpture and Extended Media) who lives in the small village of Tris Elies with her family. She loves color, plants and textiles. She has researched the history and traditions of natural dyeing, both in Cyprus and abroad.

Minimum 2, special rates for groups of 5 or more - please contact.

Tris Elies is one hour from Limassol and Paphos and one hour and 40 minutes from Nicosia.","publish","colours-cyprus-introduction-dyeing-local-plants","120","2017-01-31 18:52:40","2017-01-31 18:54:12"
"4674","225","Kantara Castle and Walled Famagusta Exploration","Breathtaking views from Pentadactylos mountains ridge and exploration of precious medieval Walled Famagusta. Walk around Walled Famagusta, a possible future UNESCO World Heritage site, with more than ten existing medieval churches, and visit Kantara Castle, one of three Byzantine castles on rugged Pentadactylos Mountains. Enjoy wonderful views around the east part of Pentadactylos Mountains.

The trip combines two of Cyprus prime attractions:
<ol>
	<li><strong>Walled Famagusta</strong>, a possible future UNESCO World Heritage site, which had its golden century during the middle ages, and at the time was a very cosmopolitan trading post and one of the richest cities on earth, and</li>
	<li><strong>Kantara Castle</strong>, one of three Byzantine castles on rugged Pentadactylos Mountains. Kantara was one of the battlefields during Richard the Lionheart's conquest of Cyprus and a place that offers wonderful views around the east part of Pentadactylos Mountains.</li>
</ol>
<strong>Itinerary</strong>
From Agia Napa, Protaras, Larnaca or Nicosia we head north/north east and uphill to Kantara Castle.
Subject to time availability we may subsequently visit Panagia tis Kyras medieval church or Platani/Cinarli Cave.
Going south we stop at medieval Walled Famagusta for exploration and possibly visit a couple of different style and denominations churches, Othello's Castle and/or the Venetian Walls.
Lastly, if we have time, we may stop for a short swim or just to take a look next to the ghost town of Famagusta, before heading back to our base in Agia Napa, Protaras, Larnaca or Nicosia.

<strong>Price: </strong>Note that default price shown as 100 euros is per person price based on two people attendance in total. We offer groups discounts. Please choose the number of people joining the walking tour and price will update accordingly.

<strong>Meeting &amp; End Location:</strong> Customers' accommodation (or similar) in Agia Napa, Protaras, Larnaca or Nicosia

<strong>Duration:</strong> 6 hours (the number roughly applies to the time of travel and the actual exploration itinerary, ie. walking, having breaks).

<strong>Our Vehicle: </strong>We usually use a Citroen C8 7-seater. It was built in 2006, it is in a very good condition and air-conditioned.

<strong>Inclusions</strong>
Transportation: I will pick up the customers from Agia Napa, Protaras, Larnaca or Nicosia and deliver them back to the same location at the end of the trip (unless we make other arrangements).

<strong>What To Bring Along</strong>
Those who want to explore the Kantara Castle should note that there is an entry fee that is no more than three Euro per person to enter the castle of Kantara.
It is advisable to bring along drinking water (and possibly snacks) and be properly dressed for easy walking (sunscreen, hat for the hot season and possibly a walking pole).

<strong>Adults + Children</strong>
The quoted prices are for the number of adults in the trip. Children can join the trip free of charge (keeping in mind that the total number of passenger seats for the trip is six).

<strong>Cancellation Policy</strong>
Until Day 31 prior to travel date: 80 Euro per booking
Day 30 to Day 3 of the trip: 100 Euro per booking
Day 2 to Day 1 of the trip: 90% of Full Trip amount
Day 1 to Day 0 of the trip: Full Trip amount","publish","kantara-castle-and-walled-famagusta-exploration","195","2017-01-31 15:10:41","2017-03-01 15:27:01"
"4675","225","Lefkara Lake Walk and Lefkara Lace","Explore the scenic Lefkara manmade lake and wander in famous lace producing Lefkara. We will walk by Lefkara Lake enjoying glorious views of the open spaces and the numerous hills by the forest.

We will walk through some of Lefkara village very narrow streets, possibly visit at least one of its churches and may have the chance to pause for Cyprus coffee.

This trip combines some of the best cultural heritage of Cyprus with walking at one of the most scenic lakes on the island.

From Larnaca (or Nicosia) first we head to the lake for our walk. We leave the car by the dam and walk up to four km (each way) around the lake enjoying glorious views of the lake, the open spaces and the numerous hills by the forest. Though the elevation is relatively low (ranging between 350 and 450 m) we see many of the bushes and trees that are typical of Cyprus forests (at higher elevation) on Troodos Mountains (e.g. Golden oaks).

<strong>Suggested Walk Profile</strong>
<ul>
	<li><strong>Total Length:</strong> 8 km / 5 mi</li>
	<li><strong>Total Ascent:</strong> 600 m / 2,000 f</li>
	<li><strong>Total Descent:</strong> 600 m / 2,000 f</li>
	<li><strong>Average Elevation:</strong> 400 m / 1,300 f</li>
</ul>
After our walk (its length can be customized) we then ascend by car to picturesque stone-built Pano Lefkara village, the prime home of famous Lefkaritika Lace. We explore the medieval village of Lefkara through some of its very narrow streets, possibly visit at least one of its churches and may have the chance to pause for Cyprus coffee or refreshments.

<strong>Itinerary</strong>
From Larnaca (or Nicosia) we head northwest (south) initially to the scenic manmade Lefkara Lake. After a relatively short walk (the walk is linear and we return on the same dirt road, so travelers can customize the length) we travel uphill to picturesque Pano Lefkara village. On our return, provided we have time and travelers are interested, we may stop at UNESCO World Heritage Choirokitia neolithic site.
After we finish our walk we return by car to the pickup location.

<strong>Price: </strong>Note that default price shown as 100 euros is per person price based on two people attendance in total. We offer groups discounts. Please choose the number of people joining the walking tour and price will update accordingly.

<strong>Meeting &amp; End Location:</strong> Customers' accommodation (or similar) in Larnaca or Nicosia.

<strong>Duration:</strong> 6 hours (the number roughly applies to the time of travel and the actual walking itinerary, i.e. walking, having breaks).

<strong>Our Vehicle: </strong>We usually use a Citroen C8 7-seater. It was built in 2006, it is in a very good condition and air-conditioned.

<strong>Inclusions</strong>
Transportation: I will pick up the customers from Larnaca or Nicosia and deliver them back to the same location at the end of the trip (unless we make other arrangements).

<strong>What To Bring Along</strong>
It is advisable that walkers wear sturdy shoes (with grip), bring along drinking water (and possibly snacks) and are properly dressed for easy walking (sunscreen, hat for the hot season and possibly a walking pole).

<strong>Adults + Children</strong>
The quoted prices are for the number of adults in the trip. Children can join the trip free of charge (keeping in mind that the total number of passenger seats for the trip is six).

<strong>Cancellation Policy</strong>
Until Day 31 prior to travel date: 80 Euro per booking
Day 30 to Day 3 of the trip: 100 Euro per booking
Day 2 to Day 1 of the trip: 90% of Full Trip amount
Day 1 to Day 0 of the trip: Full Trip amount","publish","lefkara-lake-walk-lefkara-lace","257","2017-01-31 17:04:31","2017-03-01 14:00:33"
"4676","225","Bellapais Abbey and Boufavento Castle Exploration","Visit exquisite Bellapais Abbey and ascend to Boufavento Castle for breathtaking views. We ascend the 1,000 years old, Byzantine Castle of Boufavento, on the second highest (elevation nearly 900 m) peak of rugged Pentadactylos Mountain range and enjoy amazing views.

We explore the beautiful 13th century Gothic Bellapais Abbey. Usually, we visit pretty Kyrenia port (and optionally Kyrenia Castle).

This excursion includes two of the best attractions in Cyprus and combines the exploration of gothic 13<sup>th </sup>century Bellapais Abbey with the breathtaking views from the 1,000 years old, Byzantine Castle of Boufavento, on the second highest (at an elevation of nearly 900 m) peak of rugged Pentadactylos Mountain range. 'Bufavento' comes from Italian, meaning 'the one who defies the wind'.

Usually the trip includes also a visit to pretty Kyrenia port (and optionally to Kyrenia Castle).

Travelers should keep in mind that visiting Boufavento Castle requires a steep one-km long, 100+ meters elevation difference, walk up and down from the parking place to the castle itself. Most of the walk is on a paved trail (much of it includes stairs).

<strong>Itinerary</strong>
From Nicosia we head uphill and northeast to imposing Boufavento Castle at the second highest peak of Pentadactylos/Kyrenia Mountains. After our visit to the castle we travel to Bellapais village and explore Gothic Bellapais Abbey.

Subject to time availability and depending on travelers' preference we have a stop at Kyrenia old port and/or visit Kyrenia Castle, before returning to Nicosia.

<strong>Price: </strong>Note that default price shown as 100 euros is per person price based on two people attendance in total. We offer groups discounts. Please choose the number of people joining the walking tour and price will update accordingly.

<strong>Meeting &amp; End Location:</strong> Customers' hotel (or similar) in Nicosia

<strong>Duration:</strong> 6 hours (the number above roughly applies to the time of travel and the actual itinerary - walking, having breaks etc.)

<strong>Our Vehicle: </strong>We usually use a Citroen C8 7-seater. It was built in 2006, it is in a very good condition and air-conditioned.

<strong>Inclusions</strong>
Transportation: I will pick up the customers from a location in Nicosia and deliver them back to the same location at the end of the trip (unless we make other arrangements).

<strong>What To Bring Along</strong>
It is advisable that walkers wear sturdy shoes (with grip), bring along drinking water (and possibly snacks) and are properly dressed for relatively easy walking (sunscreen, a hat for the hot season and possibly a walking pole).

<strong>Adults + Children</strong>
The quoted prices are for the number of adults in the trip. Children can join the trip free of charge (keeping in mind that the total number of passenger seats for the trip is six).

<strong>Cancellation Policy</strong>
Until Day 31 prior to travel date: 80 Euro per booking
Day 30 to Day 3 of the trip: 100 Euro per booking
Day 2 to Day 1 of the trip: 90% of Full Trip amount
Day 1 to Day 0 of the trip: Full Trip amount","publish","bellapais-abbey-boufavento-castle-exploration","283","2017-01-31 15:34:59","2017-03-01 15:28:14"
"4677","225","13-Kilometer-Long Akamas Panorama Walk","<h3><strong>Explore Aphrodite's Playground</strong></h3>
This 13-km long walk is in Akamas, a pristine, rich in bio-diversity area of Cyprus.

Walkers enjoy stunning views of the west and the north coast. From Neo Chorio village we walk to Smiyies, the meeting point of Aphrodite and Adonis, and to 'Moutti tis Sotiras' peak. We usually finish our walk at Baths of Aphrodite cave.

<strong>Explore the Playground of the Goddess of Beauty and Love</strong>

This 13-km long walk is in a pristine, almost untouched by man, rich in biodiversity area of Cyprus. We start walking in Neo Chorio village and initially go through farmland west to the Smiyies picnic area. From there the route goes north and ascends to the peak known as 'Moutti tis Sotiras' from where one enjoys unobstructed views of the north coast from Cape Arnaouti, the tip of Akamas, towards the north west all the way to Pomos in the north east. After a pause for a picnic and for enjoying the majestic view we walk to Baths of Aphrodite cave on the Aphrodite trail (the last stretch is on the coastal dirt road, near the cliff).

We can make other arrangements for shorter walks in the area if travelers prefer (e.g. do the 7-km Aphrodite trail or even a one way coastal walk with boat transportation - for a fee - in the opposite way).

<strong>Walk Profile</strong>
<ul>
	<li><strong>Total Length:</strong> 13.5 km / 8.5 mi</li>
	<li><strong>Total Ascent:</strong> 550 m / 1,750 f</li>
	<li><strong>Total Descent:</strong> 700 m / 2,300 f</li>
	<li><strong>Average Elevation:</strong> 250 m/ 800 f</li>
</ul>
<strong>Itinerary</strong>
The basic itinerary is from the hotel (or other pickup point) to the start of the walk and then from the end of the walk back to the hotel (or other delivery point). If we have time we may stop at (at least) one place of interest such as an ancient chapel, medieval bridge or watermill.

<strong>Price: </strong>Note that default price shown as 125 euros is per person price based on two people attendance in total. We offer groups discounts. Please choose the number of people joining the walking tour and price will update accordingly.

<strong>Duration:</strong> 8 hours - Roughly applies to the time for the whole trip - including transportation and the actual walking trip (walking, having breaks, swimming). If we have time we may have stops to see at least one other natural or cultural attraction.

<strong>Our Vehicle: </strong>We usually use a Citroen C8 7-seater. It was built in 2006, it is in a very good condition and air-conditioned.

<strong>Inclusions</strong>
Transportation: I will pick up the customers from Nicosia and deliver them back to the same location at the end of the trip (unless we make other arrangements).

<strong>What To Bring Along</strong>
It is advisable that walkers wear sturdy shoes (with grip), bring along drinking water (no less than a liter) and snacks for our picnic, and are properly dressed for easy walking (sunscreen, hat for the hot season and possibly a walking pole).

<strong>Adults + Children</strong>
The quoted prices are for the number of adults in the trip. Children can join the trip free of charge (keeping in mind that the total number of passenger seats for the trip is six).

<strong>Cancellation Policy</strong>
Until Day 31 prior to travel date: 80 Euro per booking
Day 30 to Day 3 of the trip: 100 Euro per booking
Day 2 to Day 1 of the trip: 90% of Full Trip amount
Day 1 to Day 0 of the trip: Full Trip amount","publish","13-kilometer-akamas-panorama-walk","286","2017-01-31 16:35:04","2017-03-10 11:52:31"
"4678","225","Xeros Potamos Valley Intro and Vouni Panagias Walking Trip","We walk in uninhabited Xeros Potamos Valley and visit a watermill, and possibly also Panagia tou Sinti Monastery.

Vouni Panagias at an elevation around 1,000 m adds variety to the trip. We walk through well-kept vineyards (changing colors through the seasons) and by peculiar rock formations and enjoy excellent vistas towards Ezousa Valley, Kannaviou manmade lake and Paphos Forest.

Initially we walk in Xeros Potamos Valley and visit at least one watermill, and possibly also Panagia tou Sinti Monastery. Xeros Potamos means 'Dry River' and indeed the river disappears for much of its route during the hot season. At the same time, it is pleasant to walk here also at this time as there are excellent attractions to see including Panagia tou Sinti Monastery, one or two watermills, rock formations with protected caves, alder trees along much of the river bed as well as brambles. We may be lucky and spot a couple of the last remaining vultures in Cyprus as they frequent this region.

Then we move towards Pano Panagia village. Vouni Panagias walking trail starts at Pano Panagia village and is found at a high elevation (between 800 and 1,100 m of elevation). We walk through vineyards (which change tremendously through the seasons) and enjoy excellent vistas towards Ezousa Valley, Kannaviou manmade lake and Paphos Forest.

<strong>Profile of Walk in Xeros Potamos Valley (Maximum Distance)</strong>
<ul>
	<li><strong>Total Length:</strong> 6 km / 4 mi</li>
	<li><strong>Total Ascent:</strong> 50 m / 150 f</li>
	<li><strong>Total Descent:</strong> 50 m / 150 f</li>
	<li><strong>Average Elevation:</strong> 250 m / 800 f</li>
</ul>
<strong>Profile of Walk at Vouni Panagias</strong>
<ul>
	<li><strong>Total Length:</strong> 8 km / 5 mi</li>
	<li><strong>Total Ascent:</strong> 400 m / 1,300 f</li>
	<li><strong>Total Descent:</strong> 400 m / 1,300 f</li>
	<li><strong>Average Elevation:</strong> 1,000 m / 3,300 f</li>
</ul>
<strong>Itinerary</strong>
The basic itinerary is from the hotel (or other pick-up point) to the start of the walk and then from the end of the walk back to the hotel (or other delivery point).
If we have time we may stop at (at least) one place of interest such a monastery and/or a winery.

<strong>Price: </strong>Note that default price shown as 125 euros is per person price based on two people attendance in total. We offer groups discounts. Please choose the number of people joining the walking tour and price will update accordingly.

<strong>Duration:</strong> 8 hours - This roughly applies to the time of travel and the actual walking itinerary (walking, having breaks).

<strong>Our Vehicle: </strong>We usually use a Citroen C8 7-seater. It was built in 2006, it is in a very good condition and air-conditioned.

<strong>Inclusions</strong>
Transportation: I will pick up the customers from their accommodation (in Nicosia) and deliver them back to the same location at the end of the trip (unless we make other arrangements).

<strong>Please note</strong> that there is a group discount. For the <strong>total price</strong>, please let us know how many people are going to attend to this walking tour.

<strong>What To Bring Along</strong>
It is advisable to wear sturdy shoes (with grip), bring along drinking water (and possibly snacks) and to be properly dressed for easy walking (sunscreen, hat in the hot season and possibly a walking pole).

<strong>Adults + Children</strong>
The quoted prices are for the number of adults in the trip. Children can join the trip free of charge (keeping in mind that the total number of passenger seats for the trip is six).

<strong>Cancellation Policy</strong>
Until Day 31 prior to travel date: 80 Euro per booking
Day 30 to Day 3 of the trip: 100 Euro per booking
Day 2 to Day 1 of the trip: 90% of Full Trip amount
Day 1 to Day 0 of the trip: Full Trip amount","publish","xeros-potamos-valley-intro-vouni-panagias-walking-trip","265","2017-01-31 15:47:38","2017-03-10 11:49:12"
"4679","225","To the End of Karpasia Walking Trip","The Karpasia walk is in a pristine, almost untouched by man, rich in bio-diversity area of Cyprus, dominated by low juniper vegetation. It offers excellent vistas of the north Karpasia coast. Walkers may see many feral donkeys. It passes by Apostle Antreas Cape, the most eastern point in Cyprus, by Kleides islets and ends at the renovated historic Apostle Antreas Monastery.

Our walk starts at the recently renovated historic Apostle Antreas Monastery and goes north-west, all the way to the north Karpasia coast. The walk is in a pristine, almost untouched by man, rich in biodiversity area of Cyprus, dominated by low juniper vegetation.

Walkers may see many different plant species, many of them in bloom from February to May. The walk offers excellent vistas of the north Karpasia coast towards Ourania (some ruins remain of this ancient city) and all the way east to Kleides islands and south to Apostle Antreas Monastery.

A high point of the walk is probably a stop at Apostle Antreas Cape, the most eastern point in Cyprus. The walk passes by an excellent beach on the east coast. A 4-km long extension to the walk brings walkers to a beautiful secluded beach towards the north-west. Walkers may see many feral donkeys in the area.

<strong>Walk Profile</strong>
<ul>
	<li><strong>Total Length:</strong> 17 km / 10.5 mi</li>
	<li><strong>Total Ascent:</strong> 200 m / 650 f</li>
	<li><strong>Total Descent:</strong> 200 m / 650 f</li>
	<li><strong>Average Elevation:</strong> 50 m / 160 f</li>
</ul>
<strong>Itinerary</strong>
The basic itinerary is from the hotel (or other pickup point) to the start of the walk and then from the end of the walk back to the hotel (or other delivery point). After the walk those who wish may visit renovated Apostle Antreas Monastery. If we have time we may stop at (at least) one place of interest such as an ancient chapel or beach.
After we finish our walk we return by car to the pick-up location.

<strong>Price: </strong>Note that default price shown as 140 euros is per person price based on two people attendance in total. We offer groups discounts. Please choose the number of people joining the walking tour and price will update accordingly.

<strong>Meeting &amp; End Location: </strong>Customers' accommodation (or similar) in Agia Napa, Protaras, Larnaca or Nicosia.

<strong>Duration:</strong> 10 hours (the number roughly applies to the time of travel and the actual walking itinerary, i.e. walking, having breaks).

<strong>Our Vehicle: </strong>We usually use a Citroen C8 7-seater. It was built in 2006, it is in a very good condition and air-conditioned.

<strong>Inclusions</strong>
Transportation: I will pick up the customers from Agia Napa, Protaras, Larnaca or Nicosia and deliver them back to the same location at the end of the trip (unless we make other arrangements).

<strong>Please note</strong> that there is a group discount. For the <strong>total price</strong>, please let us know how many people are going to attend to this walking tour.

<strong>What To Bring Along</strong>
It is advisable that walkers were sturdy shoes (with grip), bring along drinking water (and possibly snacks) and are properly dressed for easy walking (sunscreen, hat and possibly a walking pole).

<strong>Adults + Children</strong>
The quoted prices are for the number of adults in the trip. Children can join the trip free of charge (keeping in mind that the total number of passenger seats for the trip is six).

<strong>Cancellation Policy</strong>
Until Day 31 prior to travel date: 80 Euro per booking
Day 30 to Day 3 of the trip: 100 Euro per booking
Day 2 to Day 1 of the trip: 90% of Full Trip amount
Day 1 to Day 0 of the trip: Full Trip amount","publish","end-karpasia-walking-trip","98","2017-01-31 15:20:06","2017-03-01 15:27:45"
"4693","236","Experience Nature's Renaissance's progress to a self sufficient lifestyle","Experience a day in the life of people striving to live self sufficiently.

Food - We try to grow all our own food

Water - We try to collect rain water and do what we can to have an efficient use of water ie, increase soil fertility to increase water retention

Electricity - We have learned how to set up solar energy and are also looking at ways to reduce consumption ie solar dehydrators

Housing - We practice using cob, wood, stone and earthship methods

Cosmetic - My wife also make all our cosmetics ie soap, toothpaste, deadorant etc

We have started this journey 2 years ago and it is a very interesting experience, come so we can share it with you!

Also an article about us: http://m.city.sigmalive.com/article/17963/apo-foititis-nomikis-georgos-stis-treis-elies-vinteo","publish","experience-natures-renaissances-progress-self-sufficient-lifestyle","62","2017-01-30 14:49:11","2017-01-31 13:08:43"
"4771","225","Lefkara Village Exploration and Bird-Watching","<h4><strong>Wander in famous lace producing Lefkara and spot birds in a Larnaca wetland.</strong></h4>
We walk through Lefkara’s narrow streets, possibly visit a church or two and pause for Cyprus coffee.

We then spot birds at one of three wetlands near Larnaca (two have water around the year). Flamingos stay here for much of the year and are the main attraction.

<strong>Wander infamous lace producing Lefkara and spot birds in one of three prime bird-watching wetlands near Larnaca.</strong>

This trip combines some of the best cultural heritage of Cyprus with excellent bird-watching at one of three top class bird-watching spots near Larnaca.

From Larnaca we ascend to stone-built Pano Lefkara village, the prime home of famous Lefkaritika lace, enjoying views of semi-mountainous Larnaca. On the way, there is the option to stop at UNESCO World Heritage Choirokitia Neolithic site. We explore the medieval village of Lefkara through some of its very narrow streets and may have the chance to pause for Cyprus coffee or refreshments.

On our way back from Pano Lefkara we usually stop at one of three main bird-watching sites near Larnaca, which are among the best in Cyprus (Larnaca Salt Lake, Sewerage Processing Pools, and Voroklini Lake). A main attraction of the wetlands are the thousands of flamingos who stay here for much of the year. Two of the three wetlands usually have water year round.

Time permitting, we may also visit historic Angeloktisti Church in Kitio (ancient wall mosaic).

<strong>Itinerary</strong>
From Larnaca, we head northwest and uphill to picturesque Pano Lefkara village. On our way (or on our return) provided travelers are interested we may stop at UNESCO World Heritage Choirokitia Neolithic site.
We will stop at one of three important bird-watching wetlands near Larnaca before returning to our base in Larnaca.

<strong>Price: </strong>Note that default price shown as 100 euros is per person price based on two people attendance in total. We offer groups discounts. Please choose the number of people joining the walking tour and price will update accordingly.

<strong>Meeting &amp; End Location: </strong>Customers' accommodation (or similar) in Larnaca.

<strong>Duration:</strong> 6 hours (the number roughly applies to the time of travel and the actual walking itinerary, i.e. walking, having breaks).

<strong>Our Vehicle: </strong>We usually use a Citroen C8 7-seater. It was built in 2006, it is in a very good condition and air-conditioned.

<strong>Inclusions</strong>
Transportation: I will pick up the customers from Larnaca and deliver them back to the same location at the end of the trip (unless we make other arrangements).

<strong>What To Bring Along</strong>
It is advisable that walkers bring along drinking water (and possibly snacks) and are properly dressed for easy walking (sunscreen, a hat for the hot season). Bird-watching scopes or similar are recommended for bird-watching.

<strong>Adults + Children</strong>
The quoted prices are for the number of adults in the trip. Children can join the trip free of charge (keeping in mind that the total number of passenger seats for the trip is six).

<strong>Cancellation Policy</strong>
Until Day 31 prior to travel date: 80 Euro per booking
Day 30 to Day 3 of the trip: 100 Euro per booking
Day 2 to Day 1 of the trip: 90% of Full Trip amount
Day 1 to Day 0 of the trip: Full Trip amount","publish","lefkara-village-exploration-and-bird-watching","106","2017-02-09 09:23:01","2017-04-21 12:06:18"
"4772","225","Nature Walk inside Paphos Forest & Omodos Village Exploration","Picturesque stone-built Omodos, one of the largest villages of Krasochoria (means 'Wine villages' in Greek), developed around the ancient monastery of the Holy Cross and is a popular destination for visitors.

Kelephos Bridge found just inside Paphos Forest, is the most photographed of the twenty or so remaining medieval bridges in Cyprus. An optional short walk here is highly recommended.

Visit picturesque Omodos and stunning Kelephos Bridge; optionally do an easy walk there or at Troodos on top of Cyprus.

Omodos village is one of the largest villages of Krasochoria (which means 'Wine villages') in Greek. Indeed vineyards and wine have been through the centuries and till today prime produce for this collection of preserved villages north of bustling Limassol. Omodos developed around the ancient monastery of the Holy Cross and is a popular destination for visitors (If travelers prefer we can visit a less touristy nearby village – e.g. Arsos or Vasa).

Kelephos Bridge is the most photographed of the twenty or so remaining medieval bridges in Cyprus, found just inside Paphos Forest.

We recommend doing a walk near Kelephos Bridge, inside Paphos Forest, with the possibility of spotting moufflon (wild sheep). Conversely, we could skip Kelephos Bridge and instead do the flat Artemis walk (at about 1, 800 m) in Troodos. It offers gorgeous vistas, unique geology and habitat.

<strong>Profile of Suggested Walk by Kelephos Bridge</strong>
<ul>
	<li><strong>Total Length:</strong> 5 km / 3 mi</li>
	<li><strong>Total Ascent:</strong> 170 m / 560 f</li>
	<li><strong>Total Descent:</strong> 230 m / 760 f</li>
	<li><strong>Average Elevation:</strong> 500 m / 1,650 f</li>
</ul>
<strong>Itinerary</strong>
From Limassol we head north and uphill to an area known as Krassohoria (wine villages) and either visit Kelephos Medieval Bridge (and do an optional short walk there) or go to the top of Troodos to walk the Artemis trail. Then we explore Omodos village (or if travelers prefer, another village close by) before returning to our base in Limassol.

<strong>Price: </strong>Note that default price shown as 100 euros is per person price based on two people attendance in total. We offer groups discounts. Please choose the number of people joining the walking tour and price will update accordingly.

<strong>Meeting &amp; End Location:</strong> Customers' accommodation (or similar) in Limassol.

<strong>Duration:</strong> 6 hours (The number above roughly applies to the time of travel and the actual walking itinerary – i.e. walking, having breaks).

<strong>Our Vehicle: </strong>We usually use a Citroen C8 7-seater. It was built in 2006, it is in a very good condition and air-conditioned.

<strong>Inclusions</strong>
Transportation: I will pick up the customers from Limassol and deliver them back to the same location at the end of the trip (unless we make other arrangements).

<strong>What To Bring Along</strong>
If participants want to do the optional walk, it is advisable to wear sturdy shoes (with grip), bring along drinking water (and possibly snacks) and to be properly dressed for easy walking (sunscreen, hat in the hot season and possibly a walking pole).

<strong>Adults + Children</strong>
The quoted prices are for the number of adults in the trip. Children can join the trip free of charge (keeping in mind that the total number of passenger seats for the trip is six).

<strong>Cancellation Policy</strong>
Until Day 31 prior to travel date: 80 Euro per booking
Day 30 to Day 3 of the trip: 100 Euro per booking
Day 2 to Day 1 of the trip: 90% of Full Trip amount
Day 1 to Day 0 of the trip: Full Trip amount","publish","nature-walk-inside-paphos-forest-omodos-village-exploration","280","2017-02-09 09:47:42","2017-03-01 15:29:55"
"4788","106","Alanya Boat Trip - Shore Excursion","<strong>Alanya Boat Trip </strong>is a great opportunity to sail through the clear waters and discover the coastline of Alanya.

The boat set sail from <strong>Alanya Harbour</strong> and will tour around the peninsula, alongside the coast. During the trip, we will be able to witness the spectacular views of the most beautiful tourist attractions of Alanya including the <strong>Red Tower, Old Shipyard and Alanya Castle</strong>. We will visit <strong>3 different caves:</strong>
-Pirate’s Cave
-Lover’s Cave
-Phosphorus Cave

We will stop for swimming and sunbathe near <strong>Cleopatra Beach</strong>.

This trip is for you to<strong> relax.</strong> You can <strong>sunbathe on the upper deck</strong> while listening to the music. During the tour, the boat will stop 3-4 times where you will have the chance to <strong>swim in the cool waters</strong>. If you are lucky you may see dolphins or sea turtles.

<strong>Lunch on the boat is included</strong> and you can enjoy soft drink all day (unlimited). This experience is <strong>5hr long</strong> and approximately finishes at 3.00pm. At the end of the tour, you will be returned to the departure point - Alanya Harbour.

<strong>Inclusions</strong>
-Lunch (chicken grill, spaghetti, salad)
-Unlimited soft drinks
-Local, friendly guide

<strong>Extras</strong>
-Alcoholic drinks (available to purchase)
-Souvenir photos (available to purchase)

<strong>Cancellation Policy</strong>
All sales are final and incur 100% cancellation penalties.

<strong>Additional info</strong>
Refunds will not be issued if tour/activity is missed due to late or non-arrival of cruise ship","publish","alanya-boat-trip-shore-excursion","135","2017-02-11 22:19:30","2017-02-11 22:19:30"
"4790","106","Kemer Viking Boat Tour","<strong>Kemer Viking Boat Trip </strong>is offering you to enjoy a day away from the hustle and bustle of the city and appreciate the serene bays and golden beaches around Kemer.

You will be picked up from your hotel around 9am and the boat will leave the harbour around <strong>at 10 am</strong> to sail along the golden beaches and scenic coastline of Kemer. En route, you will see:
-Cleopatra’s Bay
-Mount Tahtali
-Paradise Bay
-Pirate’s Cave

As we sail along the Mediterranean Sea, we will stop several times at the most beautiful spots to<strong> swim in the warm turquoise sea</strong>. On the other hand, you may want to stay on the boat and <strong>sunbathe on the top deck</strong> of the boat and enjoy the amazing mountain view.

<strong>Ancient city Port of Phaselis</strong> is one of our stops. For a small extra charge, you can visit the ruins of this ancient city which were founded in the 7th century BC and surrounded by beaches and pine forests. Walk down the main street of this ancient city-port, explore the ruined city walls, houses, baths and amphitheatre.

<strong>Lunch on the boat is included</strong>. This experience is <strong>7hr long</strong> and approximately finishes at 3.00pm.
<p style=""text-align: center;""><strong><span style=""color: #3366ff;"">‘Be ready for a fascinating journey along the coastline of Kemer’</span></strong></p>
<strong>Inclusions: </strong>
-Lunch
-Hotel pick-up &amp; drop-off

<strong>Exclusions</strong>
-Entrance fees to Phaselis
-Drinks
-Souvenir photos (available to purchase)

<strong>Cancellation Policy</strong>
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","publish","kemer-viking-boat-tour","273","2017-02-11 15:54:15","2017-02-12 00:07:58"
